"id","profileName","text","date","title","rating","images","helpful","variant:"
"RN5FBYKTZ1QRM","sandra edmondson","You can move it one bag at  time ,or however strong you are ? All of them !","Revisado en los Estados Unidos el 21 de julio de 2022","The most for your $","5.0 de 5 estrellas","","0",
"R3TIE5EPXSRK1G","Scott R Stout","Very satisfied","Revisado en los Estados Unidos el 20 de julio de 2022","Satisfied","5.0 de 5 estrellas","","0",
"R2DV1ND9F1N3Y6","carol","Very good absorption.","Revisado en los Estados Unidos el 4 de julio de 2022","Quality","5.0 de 5 estrellas","","0",
"RJQORII1VZ2WY","barbara mandis","ive always liked the product. have continued to purchas in the past. thank you","Revisado en los Estados Unidos el 10 de mayo de 2022","convenience of packaging","5.0 de 5 estrellas","","0",
"RJAFXFYR19B98","Cheryl Packard","I have 2 cats and I've tried most of the scoopable litters out there, and this one is the BEST!  Clumps stick together and are easily removed.","Revisado en los Estados Unidos el 28 de abril de 2022","BEST of the scoopable litters!","5.0 de 5 estrellas","","0",
"RKFJ1P48C6SIQ","Athena","I love the small packages,  It not as absorbent as other products.","Revisado en los Estados Unidos el 3 de abril de 2022","Ok Product","4.0 de 5 estrellas","","0",
"RABVM0NP92JD9","Debra L.","Don't have to struggle with a very heavy container. It's the only litter I will use, and a great value.","Revisado en los Estados Unidos el 24 de marzo de 2022","Each package is easy to lift!","5.0 de 5 estrellas","","0",
"RDRY89LE6CVFI","TinyDes","This review is not about the product but about the shipper.am2-pm shipped my package but it was never delivered. MAYBE a bot?I can't get ahold of them whatsoever. Never responded to me directly. I used tracking number on multiple truck carriers but none of them recognized it. Unless I missed it I couldn't find email or any kind of contact info. Can't get refunded. Will be trying Amazon costumer service next.","Revisado en los Estados Unidos el 21 de febrero de 2022","Shipped but never delivered","1.0 de 5 estrellas","","0",
"R2GPFVGJ4QWJCO","JOANE","i LOVE THAT IT COMES IN 4 INDIVIDUAL PACKAGES. EASY TO HANDLE STORE, AND SAVES SPACE AND AVOIDS SPILLING! 1 PACKET IS PERFECT FOR THE LITTER ROBOT TOO!!! I'LL NEVER BUY LITTER ANY OTHER WAY!","Revisado en los Estados Unidos el 9 de febrero de 2022","EASY AND CLEAN PACKAGING MAKES EASY TO USE & STORE","5.0 de 5 estrellas","","0",
"R7TZD200I5LBH","Carolyn","This product has clay in it, which most litter has. However, my cat would urinate and not cover up her urine. While springing from her litter box, one back foot would land in the wet litter. It would stick to her paw and become rock hard. It would hurt her when I would try to remove it. This is probably an individual problem because of my cats weird bathroom habit. However, overall, this litter does the job.","Revisado en los Estados Unidos el 8 de enero de 2022","Just one problem","4.0 de 5 estrellas","","0",
"R3ML598EB5Y6OI","cynthia davis","I like it 😎🆒","Revisado en los Estados Unidos el 6 de enero de 2022","Me","4.0 de 5 estrellas","","0",
"RXVUB2UJSE38A","Amazon Customer","It works well for our kittys
6 cats","Revisado en los Estados Unidos el 21 de diciembre de 2021","It works great","4.0 de 5 estrellas","","0",
"R161N43KH8FFRJ","DV Team","To expensive. You can get even bigger 42lbs package from other store from $12.99","Revisado en los Estados Unidos el 20 de diciembre de 2021","Not worth it.","2.0 de 5 estrellas","","0",
